=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.26 17:41:43 =~=~=~=~=~=~=~=~=~=~=~=
3532, 838.56, 1.71, 646.89, 1.69, 
3542, 838.56, 1.71, 646.89, 1.69, 
3552, 838.56, 1.71, 646.89, 1.69, 
3562, 838.56, 1.71, 646.89, 1.69, 
3572, 838.56, 1.71, 646.89, 1.69, 
3582, 838.56, 1.71, 646.89, 1.69, 
3592, 838.56, 1.71, 646.89, 1.69, 
3602, 838.56, 1.71, 646.89, 1.69, 
3612, 838.56, 1.71, 646.89, 1.69, 
3622, 838.56, 1.71, 646.89, 1.69, 
3632, 838.56, 1.71, 646.89, 1.69, 
3642, 838.56, 1.71, 742.72, 1.70, 
3652, 838.56, 1.71, 646.89, 1.69, 
3662, 838.56, 1.71, 646.89, 1.69, 
3672, 838.56, 1.71, 694.80, 1.70, 
3682, 790.64, 1.70, 646.89, 1.69, 
3692, 838.56, 1.71, 646.89, 1.69, 
3702, 838.56, 1.71, 790.64, 1.70, 
3712, 838.56, 1.71, 646.89, 1.69, 
3722, 838.56, 1.71, 646.89, 1.69, 
3732, 838.56, 1.71, 646.89, 1.69, 
3742, 838.56, 1.71, 646.89, 1.69, 
3752, 838.56, 1.71, 646.89, 1.69, 
3762, 838.56, 1.71, 646.89, 1.69, 
3772, 838.56, 1.71, 646.89, 1.69, 
3782, 790.64, 1.70, 646.89, 1.69, 
3792, 838.56, 1.71, 646.89, 1.69, 
3802, 838.56, 1.71, 598.97, 1.69, 
3812, 838.56, 1.71, 646.89, 1.69, 
3822, 838.56, 1.71, 646.89, 1.69, 
3832, 838.56, 1.71, 646.89, 1.69, 
3842, 838.56, 1.71, 694.80, 1.70, 
3852, 838.56, 1.71, 646.89, 1.69, 
3862, 886.47, 1.71, 646.89, 1.69, 
3872, 790.64, 1.70, 646.89, 1.69, 
3882, 838.56, 1.71, 646.89, 1.69, 
3892, 838.56, 1.71, 646.89, 1.69, 
3902, 838.56, 1.71, 646.89, 1.69, 
3912, 838.56, 1.71, 646.89, 1.69, 
3922, 838.56, 1.71, 646.89, 1.69, 
3932, 838.56, 1.71, 646.89, 1.69, 
3942, 838.56, 1.71, 646.89, 1.69, 
3952, 838.56, 1.71, 646.89, 1.69, 
3962, 838.56, 1.71, 646.89, 1.69, 
3972, 838.56, 1.71, 646.89, 1.69, 
3982, 790.64, 1.70, 646.89, 1.69, 
3992, 838.56, 1.71, 646.89, 1.69, 
4002, 838.56, 1.71, 694.80, 1.70, 
4012, 838.56, 1.71, 646.89, 1.69, 
4022, 838.56, 1.71, 646.89, 1.69, 
4032, 838.56, 1.71, 646.89, 1.69, 
4042, 790.64, 1.70, 646.89, 1.69, 
4052, 838.56, 1.71, 646.89, 1.69, 
4062, 838.56, 1.71, 694.80, 1.70, 
4072, 838.56, 1.71, 646.89, 1.69, 
4082, 790.64, 1.70, 646.89, 1.69, 
4092, 838.56, 1.71, 646.89, 1.69, 
4102, 838.56, 1.71, 646.89, 1.69, 
4112, 838.56, 1.71, 646.89, 1.69, 
4122, 838.56, 1.71, 646.89, 1.69, 
4132, 838.56, 1.71, 646.89, 1.69, 
4142, 838.56, 1.71, 646.89, 1.69, 
4152, 838.56, 1.71, 646.89, 1.69, 
4162, 790.64, 1.70, 646.89, 1.69, 
4172, 838.56, 1.71, 646.89, 1.69, 
4182, 790.64, 1.70, 646.89, 1.69, 
4192, 838.56, 1.71, 646.89, 1.69, 
4202, 838.56, 1.71, 646.89, 1.69, 
4212, 838.56, 1.71, 694.80, 1.70, 
4222, 838.56, 1.71, 646.89, 1.69, 
4232, 838.56, 1.71, 646.89, 1.69, 
4242, 838.56, 1.71, 646.89, 1.69, 
4252, 838.56, 1.71, 646.89, 1.69, 
4262, 838.56, 1.71, 646.89, 1.69, 
4272, 790.64, 1.70, 646.89, 1.69, 
4282, 838.56, 1.71, 646.89, 1.69, 
4292, 838.56, 1.71, 646.89, 1.69, 
4302, 838.56, 1.71, 694.80, 1.70, 
4312, 838.56, 1.71, 646.89, 1.69, 
4322, 838.56, 1.71, 646.89, 1.69, 
4332, 838.56, 1.71, 694.80, 1.70, 
4342, 838.56, 1.71, 646.89, 1.69, 
4352, 838.56, 1.71, 646.89, 1.69, 
4362, 790.64, 1.70, 646.89, 1.69, 
4372, 838.56, 1.71, 646.89, 1.69, 
4382, 838.56, 1.71, 646.89, 1.69, 
4392, 790.64, 1.70, 694.80, 1.70, 
4402, 838.56, 1.71, 646.89, 1.69, 
4412, 838.56, 1.71, 646.89, 1.69, 
4422, 838.56, 1.71, 646.89, 1.69, 
4432, 838.56, 1.71, 646.89, 1.69, 
4442, 790.64, 1.70, 646.89, 1.69, 
4452, 838.56, 1.71, 646.89, 1.69, 
4462, 838.56, 1.71, 646.89, 1.69, 
4472, 838.56, 1.71, 646.89, 1.69, 
4482, 838.56, 1.71, 646.89, 1.69, 
4492, 838.56, 1.71, 646.89, 1.69, 
4502, 838.56, 1.71, 646.89, 1.69, 
4512, 790.64, 1.70, 646.89, 1.69, 
4522, 838.56, 1.71, 646.89, 1.69, 
4532, 838.56, 1.71, 646.89, 1.69, 
4542, 838.56, 1.71, 646.89, 1.69, 
4552, 838.56, 1.71, 646.89, 1.69, 
4562, 838.56, 1.71, 646.89, 1.69, 
4572, 790.64, 1.70, 646.89, 1.69, 
4582, 838.56, 1.71, 646.89, 1.69, 
4592, 838.56, 1.71, 790.64, 1.70, 
4602, 838.56, 1.71, 646.89, 1.69, 
4612, 838.56, 1.71, 646.89, 1.69, 
4622, 790.64, 1.70, 646.89, 1.69, 
4632, 838.56, 1.71, 646.89, 1.69, 
4642, 838.56, 1.71, 646.89, 1.69, 
4652, 838.56, 1.71, 646.89, 1.69, 
4662, 790.64, 1.70, 646.89, 1.69, 
4672, 838.56, 1.71, 694.80, 1.70, 
4682, 838.56, 1.71, 646.89, 1.69, 
4692, 838.56, 1.71, 646.89, 1.69, 
4702, 838.56, 1.71, 694.80, 1.70, 
4712, 790.64, 1.70, 646.89, 1.69, 
4722, 838.56, 1.71, 646.89, 1.69, 
4732, 838.56, 1.71, 694.80, 1.70, 
4742, 838.56, 1.71, 646.89, 1.69, 
4752, 838.56, 1.71, 646.89, 1.69, 
4762, 838.56, 1.71, 646.89, 1.69, 
4772, 790.64, 1.70, 646.89, 1.69, 
4782, 790.64, 1.70, 646.89, 1.69, 
4792, 838.56, 1.71, 646.89, 1.69, 
4802, 838.56, 1.71, 646.89, 1.69, 
4812, 790.64, 1.70, 646.89, 1.69, 
4822, 838.56, 1.71, 646.89, 1.69, 
4832, 838.56, 1.71, 646.89, 1.69, 
4842, 838.56, 1.71, 646.89, 1.69, 
4852, 838.56, 1.71, 646.89, 1.69, 
4862, 790.64, 1.70, 646.89, 1.69, 
4872, 838.56, 1.71, 646.89, 1.69, 
4882, 838.56, 1.71, 646.89, 1.69, 
4892, 790.64, 1.70, 646.89, 1.69, 
4902, 838.56, 1.71, 646.89, 1.69, 
4912, 838.56, 1.71, 646.89, 1.69, 
4922, 790.64, 1.70, 646.89, 1.69, 
4932, 790.64, 1.70, 646.89, 1.69, 
4942, 838.56, 1.71, 646.89, 1.69, 
4952, 838.56, 1.71, 646.89, 1.69, 
4962, 838.56, 1.71, 694.80, 1.70, 
4972, 838.56, 1.71, 646.89, 1.69, 
4982, 838.56, 1.71, 646.89, 1.69, 
4992, 838.56, 1.71, 646.89, 1.69, 
5002, 838.56, 1.71, 646.89, 1.69, 
5012, 790.64, 1.70, 646.89, 1.69, 
5022, 838.56, 1.71, 646.89, 1.69, 
5032, 838.56, 1.71, 694.80, 1.70, 
5042, 838.56, 1.71, 646.89, 1.69, 
5052, 838.56, 1.71, 646.89, 1.69, 
5062, 790.64, 1.70, 646.89, 1.69, 
5072, 838.56, 1.71, 646.89, 1.69, 
5082, 790.64, 1.70, 646.89, 1.69, 
5092, 838.56, 1.71, 694.80, 1.70, 
5102, 790.64, 1.70, 646.89, 1.69, 
5112, 838.56, 1.71, 646.89, 1.69, 
5122, 790.64, 1.70, 646.89, 1.69, 
5132, 838.56, 1.71, 646.89, 1.69, 
5142, 790.64, 1.70, 646.89, 1.69, 
5152, 838.56, 1.71, 646.89, 1.69, 
5162, 838.56, 1.71, 646.89, 1.69, 
5172, 838.56, 1.71, 646.89, 1.69, 
5182, 838.56, 1.71, 646.89, 1.69, 
5192, 838.56, 1.71, 790.64, 1.70, 
5202, 838.56, 1.71, 646.89, 1.69, 
5212, 838.56, 1.71, 646.89, 1.69, 
5222, 838.56, 1.71, 646.89, 1.69, 
5232, 838.56, 1.71, 646.89, 1.69, 
5242, 838.56, 1.71, 646.89, 1.69, 
5252, 838.56, 1.71, 646.89, 1.69, 
5262, 838.56, 1.71, 646.89, 1.69, 
5272, 886.47, 1.71, 646.89, 1.69, 
